ID Caso,ID Caso Relacionado,Año,Mes,Día,Código DANE de Municipio,Municipio,Departamento,Región,Modalidad,Presunto Responsable,Descripción Presunto Responsable,Abandono o Despojo Forzado de Tierras,Amenaza o Intimidación,Ataque Contra Misión Médica,Confinamiento o Restricción a la Movilidad,Desplazamiento Forzado,Extorsión,Lesionados Civiles,Pillaje,Tortura,Violencia Basada en Género,Otro Hecho Simultáneo,Total de Víctimas del Caso,Tipo de Armas,latitud-longitud
291016,,2000,11,3,5313,GRANADA,ANTIOQUIA,ORIENTE ANTIOQUEÑO,INCURSIÓN,GRUPO PARAMILITAR,AUTODEFENSAS UNIDAS DE COLOMBIA AUC,0,0,0,0,0,0,4,0,0,,,17,ND,POINT (-75.1844450829 6.1428966666)
291017,,2000,11,3,25530,PARATEBUENO,CUNDINAMARCA,PIEDEMONTE LLANERO,DESCONOCIDA,GRUPO PARAMILITAR,AUTODEFENSAS UNIDAS DE COLOMBIA AUC,0,0,0,0,0,0,0,1,0,,,4,ND,POINT (-73.3420555418 4.3507748572)
291018,,2000,11,4,70001,SINCELEJO,SUCRE,MORROSQUILLO Y SABANAS DE SUCRE,INTERCEPTACIÓN,GRUPO PARAMILITAR,AUTODEFENSAS UNIDAS DE COLOMBIA AUC,0,0,0,0,0,0,1,0,0,,,4,ARMA DE FUEGO,POINT (-75.3954835627 9.3023331044)
291019,CR021681,2000,11,4,68081,BARRANCABERMEJA,SANTANDER,MAGDALENA MEDIO,INCURSIÓN,GRUPO PARAMILITAR,BLOQUE CENTRAL BOLÍVAR,0,0,0,0,0,0,0,0,0,,,7,ARMA DE FUEGO,POINT (-73.8499569753 7.064963864)
291020,,2000,11,5,5001,MEDELLIN,ANTIOQUIA,VALLE DE ABURRA,SICARIATO,GRUPO PARAMILITAR,NO IDENTIFICADO,0,0,0,0,0,0,4,0,0,,,4,ARMA DE FUEGO,POINT (-75.581713332 6.246715564)
291021,,2000,11,5,63548,PIJAO,QUINDIO,EJE CAFETERO,ASALTO,GUERRILLA,FARC,0,0,0,0,0,0,1,0,0,,,5,ARMA DE FUEGO,POINT (-75.7033170007 4.3350378896)
291022,,2000,11,6,5148,EL CARMEN DE VIBORAL,ANTIOQUIA,ORIENTE ANTIOQUEÑO,ASALTO,GRUPO ARMADO NO IDENTIFICADO,NO APLICA,0,0,0,0,0,0,0,0,0,,,4,ARMA DE FUEGO,POINT (-75.3168945979 6.0528192214)
291023,,2000,11,7,73067,ATACO,TOLIMA,SUR DEL TOLIMA,ASALTO,GUERRILLA,FARC,0,0,0,0,0,0,0,0,0,,,4,ARMA CORTO PUNZANTE - ARMA DE FUEGO,POINT (-75.6068795725 3.3978163126)
291024,,2000,11,9,54250,EL TARRA,NORTE DE SANTANDER,CATATUMBO,DESCONOCIDA,GUERRILLA,NO IDENTIFICADA,0,0,0,0,0,0,0,0,0,,,4,ND,POINT (-73.0948459237 8.576771365)
291025,CR042174,2000,11,10,47189,CIENAGA,MAGDALENA,SIERRA NEVADA DE SANTA MARTA,INCURSIÓN,GRUPO PARAMILITAR,AUTODEFENSAS UNIDAS DE COLOMBIA AUC,0,0,0,0,1,0,5,1,0,,,5,ARMA CORTO PUNZANTE - ARMA DE FUEGO - OTRO,POINT (-74.2412861592 11.0066568813)
291026,,2000,11,10,20013,AGUSTIN CODAZZI,CESAR,SERRANIA DEL PERIJA,RETENCIÓN/EJECUCIÓN,GRUPO PARAMILITAR,AUTODEFENSAS UNIDAS DE COLOMBIA AUC,0,0,0,0,1,0,0,0,4,,,4,ARMA DE FUEGO,POINT (-73.2383961682 10.0404579941)
291027,,2000,11,11,76109,BUENAVENTURA,VALLE DEL CAUCA,ANDEN PACIFICO SUR,RUTA,GRUPO ARMADO NO IDENTIFICADO,NO APLICA,0,0,0,0,0,0,0,0,0,,,4,ARMA DE FUEGO,POINT (-77.0117402003 3.8758024367)
291028,,2000,11,13,77005,FRONTERA VENEZUELA,EXTERIOR,,ASALTO,GUERRILLA,ELN,0,0,0,0,0,0,0,0,0,,,4,ARMA DE FUEGO,POINT (-72.73 9.1)
291029,,2000,11,13,5045,APARTADO,ANTIOQUIA,URABA,DESCONOCIDA,GRUPO ARMADO NO IDENTIFICADO,PRESENCIA GAO SIN ATRIBUCIÓN,0,1,0,0,0,0,0,0,0,,,7,ND,POINT (-76.6259606537 7.8834174058)
291030,CR046283,2000,11,14,20001,VALLEDUPAR,CESAR,SIERRA NEVADA DE SANTA MARTA,RUTA,GRUPO PARAMILITAR,AUTODEFENSAS UNIDAS DE COLOMBIA AUC,0,0,0,0,0,0,0,1,0,,,6,ARMA DE FUEGO,POINT (-73.2917139156 10.7026159339)
291032,,2000,11,14,44420,LA JAGUA DEL PILAR,LA GUAJIRA,SERRANIA DEL PERIJA,RETÉN,GRUPO PARAMILITAR,AUTODEFENSAS UNIDAS DE COLOMBIA AUC,0,0,0,0,0,0,0,0,5,,,5,USO DE QUEMICOS Y TIXICOS,POINT (-73.07167902 10.5102140463)
291033,,2000,11,15,54001,CUCUTA,NORTE DE SANTANDER,AREA METROPOLITANA DE CUCUTA,ASALTO,GRUPO PARAMILITAR,AUTODEFENSAS UNIDAS DE COLOMBIA AUC,0,0,0,0,0,0,0,0,0,,,4,ARMA DE FUEGO,POINT (-72.5082561962 7.9053062946)
291034,,2000,11,15,20001,VALLEDUPAR,CESAR,SIERRA NEVADA DE SANTA MARTA,ASALTO,GUERRILLA,ELN,0,0,0,0,0,0,0,0,0,,,4,ARMA DE FUEGO,POINT (-73.7147715401 10.2670048114)
291037,,2000,11,17,76275,FLORIDA,VALLE DEL CAUCA,SUR DEL VALLE,ASALTO,GRUPO ARMADO NO DIRIMIDO,NO APLICA,0,0,0,0,0,1,0,0,0,,,4,ARMA DE FUEGO,POINT (-76.2345017444 3.3239181063)
291038,,2000,11,18,25658,SAN FRANCISCO,CUNDINAMARCA,NOROCCIDENTE DE CUNDINAMARCA,ASALTO,GRUPO ARMADO NO IDENTIFICADO,NO APLICA,0,0,0,0,0,0,4,0,0,,,4,ARMA DE FUEGO,POINT (-74.2896719804 4.97291694)
291039,CR2017291039,2000,11,18,5660,SAN LUIS,ANTIOQUIA,ORIENTE ANTIOQUEÑO,RUTA,GRUPO PARAMILITAR,AUTODEFENSAS UNIDAS DE COLOMBIA AUC,0,0,0,0,0,0,0,0,5,,,5,ARMA CORTO PUNZANTE,POINT (-74.993641001 6.042983285)
291040,CR046286,2000,11,18,5284,FRONTINO,ANTIOQUIA,OCCIDENTE ANTIOQUEÑO,ASALTO,GUERRILLA,FARC,0,0,0,0,0,0,0,0,0,,,6,ARMA DE FUEGO,POINT (-76.1307651388 6.7760659116)
291044,CR115006,2000,11,18,5284,FRONTINO,ANTIOQUIA,OCCIDENTE ANTIOQUEÑO,ASALTO,GUERRILLA,FARC,0,0,0,0,0,0,0,0,1,,,5,ND,POINT (-76.1307651388 6.7760659116)
291045,,2000,11,20,8638,SABANALARGA,ATLANTICO,CANAL DEL DIQUE,ASALTO,GRUPO PARAMILITAR,NO IDENTIFICADO,0,0,0,0,0,0,0,0,0,,,4,ARMA CORTO PUNZANTE,POINT (-74.9210936808 10.6328352305)
291046,,2000,11,21,5842,URAMITA,ANTIOQUIA,OCCIDENTE ANTIOQUEÑO,RUTA,GRUPO PARAMILITAR,NO IDENTIFICADO,0,0,0,0,0,0,1,0,0,,,8,ARMA DE FUEGO,POINT (-76.1734091601 6.8984941111)
291048,,2000,11,21,95001,SAN JOSE DEL GUAVIARE,GUAVIARE,ARIARI GUAYABERO,RUTA,GUERRILLA,FARC,1,1,0,0,1,0,0,0,4,,,4,USO DE QUEMICOS Y TIXICOS,POINT (-72.6389862155 2.5664283992)
291049,,2000,11,22,5138,CAÑASGORDAS,ANTIOQUIA,OCCIDENTE ANTIOQUEÑO,DESCONOCIDA,GRUPO ARMADO NO IDENTIFICADO,NO APLICA,0,0,0,0,0,0,0,0,0,,,4,ARMA DE FUEGO,POINT (-76.032209943 6.7594776844)
291050,,2000,11,23,19698,SANTANDER DE QUILICHAO,CAUCA,NORTE DEL CAUCA,ASALTO,GRUPO PARAMILITAR,AUTODEFENSAS UNIDAS DE COLOMBIA AUC,0,1,0,0,0,0,2,0,0,,,12,ARMA DE FUEGO,POINT (-76.4853702902 3.0160539008)
291052,,2000,11,24,5129,CALDAS,ANTIOQUIA,VALLE DE ABURRA,RUTA,GRUPO PARAMILITAR,AUTODEFENSAS UNIDAS DE COLOMBIA AUC,0,0,0,0,0,0,1,0,0,,,5,ARMA DE FUEGO,POINT (-75.6431541427 6.1034937282)
291053,,2000,11,26,20228,CURUMANI,CESAR,SERRANIA DEL PERIJA,RETENCIÓN/EJECUCIÓN,GRUPO PARAMILITAR,NO IDENTIFICADO,0,0,0,0,0,0,0,0,0,,,4,ARMA DE FUEGO,POINT (-73.5152172157 9.2899967478)
291054,CR023054,2000,11,26,20013,AGUSTIN CODAZZI,CESAR,SERRANIA DEL PERIJA,RETÉN,GRUPO PARAMILITAR,NO IDENTIFICADO,0,0,0,0,0,0,0,0,0,,,4,ARMA DE FUEGO,POINT (-73.2383961682 10.0404579941)
291055,CR2017291055,2000,11,27,5134,CAMPAMENTO,ANTIOQUIA,NORTE DE ANTIOQUIA,RUTA,GRUPO PARAMILITAR,AUTODEFENSAS UNIDAS DE COLOMBIA AUC,0,1,0,1,0,0,0,1,0,,,6,ARMA DE FUEGO,POINT (-75.2980884258 6.9797776822)
291056,,2000,11,29,13473,MORALES,BOLIVAR,MAGDALENA MEDIO,RETÉN,GUERRILLA,ELN,0,0,0,0,0,0,0,1,0,,,6,ARMA DE FUEGO,POINT (-73.8681404847 8.2763067713)
291057,,2000,11,29,47245,EL BANCO,MAGDALENA,SUR DE MAGDALENA,RUTA,DESCONOCIDO,NO APLICA,0,0,0,0,0,0,0,0,0,,,4,ND,POINT (-74.1330045069 9.0657946933)
291058,CR012226,2000,11,29,20001,VALLEDUPAR,CESAR,SIERRA NEVADA DE SANTA MARTA,ASALTO,GRUPO PARAMILITAR,AUTODEFENSAS UNIDAS DE COLOMBIA AUC,0,1,0,0,0,0,0,0,0,,,5,ARMA DE FUEGO,POINT (-73.259389309 10.4604812152)
291060,,2000,11,30,20228,CURUMANI,CESAR,SERRANIA DEL PERIJA,DESCONOCIDA,GRUPO PARAMILITAR,AUTODEFENSAS UNIDAS DE COLOMBIA AUC,0,0,0,0,0,0,0,0,0,,,4,ND,POINT (-73.5409865164 9.2018105922)
291061,,2000,12,1,68081,BARRANCABERMEJA,SANTANDER,MAGDALENA MEDIO,ASALTO,GRUPO ARMADO NO IDENTIFICADO,NO APLICA,0,0,0,0,0,0,1,0,0,,,6,ARMA DE FUEGO,POINT (-73.8499569753 7.064963864)
291062,,2000,12,2,5190,CISNEROS,ANTIOQUIA,NORDESTE ANTIOQUEÑO,RUTA,GRUPO PARAMILITAR,AUTODEFENSAS UNIDAS DE COLOMBIA AUC,1,1,0,0,1,0,2,0,0,,,4,ARMA DE FUEGO,POINT (-75.0872076079 6.5377619568)
291063,,2000,12,3,19780,SUAREZ,CAUCA,NORTE DEL CAUCA,RUTA,GRUPO PARAMILITAR,AUTODEFENSAS UNIDAS DE COLOMBIA AUC,1,0,0,0,1,0,0,1,0,,,4,ARMA DE FUEGO,POINT (-76.7331434532 2.981144559)
291064,CR2017291064,2000,12,6,5543,PEQUE,ANTIOQUIA,OCCIDENTE ANTIOQUEÑO,RUTA,GRUPO PARAMILITAR,AUTODEFENSAS UNIDAS DE COLOMBIA AUC,0,0,0,0,0,0,0,0,0,,,8,ARMA DE FUEGO,POINT (-75.9103455573 7.0210179175)
291065,,2000,12,7,5400,LA UNION,ANTIOQUIA,ORIENTE ANTIOQUEÑO,ATAQUE INDISCRIMINADO,GRUPO PARAMILITAR,NO IDENTIFICADO,0,0,0,0,0,0,0,0,0,,,6,ND,POINT (-75.3608659043 5.9738682183)
291066,,2000,12,8,17777,SUPIA,CALDAS,EJE CAFETERO,ASALTO,GRUPO PARAMILITAR,NO IDENTIFICADO,0,0,0,0,0,0,0,0,0,,,4,ARMA DE FUEGO,POINT (-75.6496603124 5.4468429821)
291067,,2000,12,9,5001,MEDELLIN,ANTIOQUIA,VALLE DE ABURRA,ASALTO,GRUPO PARAMILITAR,AUTODEFENSAS UNIDAS DE COLOMBIA AUC,0,0,0,0,0,0,15,0,0,,,4,ARMA DE FUEGO,POINT (-75.581713332 6.246715564)
291068,,2000,12,7,52356,IPIALES,NARIÑO,SUR DE NARIÑO,RETENCIÓN/EJECUCIÓN,GRUPO ARMADO NO IDENTIFICADO,NO APLICA,0,1,0,0,0,0,0,1,0,,,4,ARMA DE FUEGO,POINT (-77.6464007453 0.8277342414)
291069,,2000,12,12,44650,SAN JUAN DEL CESAR,LA GUAJIRA,SIERRA NEVADA DE SANTA MARTA,DESCONOCIDA,GRUPO ARMADO NO IDENTIFICADO,NO APLICA,0,0,0,0,0,0,0,0,0,,,5,ARMA DE FUEGO,POINT (-73.0841026019 10.8300065322)
291070,,2000,12,12,5001,MEDELLIN,ANTIOQUIA,VALLE DE ABURRA,SICARIATO,DESCONOCIDO,NO APLICA,0,0,0,0,0,0,0,0,0,,,4,ARMA DE FUEGO,POINT (-75.581713332 6.246715564)
291071,CR2017291071,2000,12,13,5310,GOMEZ PLATA,ANTIOQUIA,NORTE DE ANTIOQUIA,ASALTO,GRUPO PARAMILITAR,NO IDENTIFICADO,0,1,0,0,0,0,0,0,0,,,4,ARMA DE FUEGO,POINT (-75.2200381981 6.6832875856)
291072,,2000,12,15,76364,JAMUNDI,VALLE DEL CAUCA,SUR DEL VALLE,ASALTO,GRUPO PARAMILITAR,AUTODEFENSAS UNIDAS DE COLOMBIA AUC,0,0,0,0,0,0,3,0,0,,,4,ARMA DE FUEGO,POINT (-76.5424587285 3.2622757602)
291073,,2000,12,15,44098,DISTRACCION,LA GUAJIRA,SIERRA NEVADA DE SANTA MARTA,RETENCIÓN/EJECUCIÓN,GRUPO PARAMILITAR,AUTODEFENSAS UNIDAS DE COLOMBIA AUC,0,1,0,0,1,0,1,1,0,,,4,ARMA DE FUEGO,POINT (-72.9451834558 10.9280102799)
291074,,2000,12,15,23555,PLANETA RICA,CORDOBA,ALTO SINU Y SAN JORGE,DESCONOCIDA,GRUPO ARMADO NO IDENTIFICADO,NO APLICA,0,0,0,0,0,0,0,0,0,,,4,ND,POINT (-75.5832429853 8.4082025621)
291075,,2000,12,17,76109,BUENAVENTURA,VALLE DEL CAUCA,ANDEN PACIFICO SUR,RUTA,GRUPO PARAMILITAR,AUTODEFENSAS UNIDAS DE COLOMBIA AUC,0,0,0,0,1,0,0,0,0,,,9,ARMA DE FUEGO,POINT (-76.86669 3.808294)
291076,,2000,12,18,17614,RIOSUCIO,CALDAS,EJE CAFETERO,ASALTO,GUERRILLA,FARC,0,0,0,0,0,0,0,0,0,,,5,ARMA DE FUEGO,POINT (-75.6938939286 5.464574521)
291077,CR2017510880,2000,12,19,76834,TULUA,VALLE DEL CAUCA,CENTRO DEL VALLE,REUNIÓN PÚBLICA,GRUPO PARAMILITAR,AUTODEFENSAS UNIDAS DE COLOMBIA AUC,1,1,0,1,1,0,0,1,6,,,6,ARMA CORTO PUNZANTE - USO DE QUEMICOS Y TIXICOS,POINT (-75.885414583 4.0327084213)
291078,,2000,12,20,19698,SANTANDER DE QUILICHAO,CAUCA,NORTE DEL CAUCA,RUTA,GRUPO PARAMILITAR,AUTODEFENSAS UNIDAS DE COLOMBIA AUC,0,0,0,0,0,0,2,0,0,,,8,ARMA DE FUEGO,POINT (-76.4621281573 2.9914991471)
291079,,2000,12,22,5001,MEDELLIN,ANTIOQUIA,VALLE DE ABURRA,ASALTO,GRUPO PARAMILITAR,NO IDENTIFICADO,0,0,0,0,0,0,3,0,0,,,4,ARMA DE FUEGO,POINT (-75.628555609 6.2231499428)
291081,,2000,12,22,5308,GIRARDOTA,ANTIOQUIA,VALLE DE ABURRA,ATAQUE INDISCRIMINADO,DESCONOCIDO,NO APLICA,0,0,0,0,0,0,1,0,0,,,4,ARMA DE FUEGO,POINT (-75.444462208 6.3796138341)
291082,,2000,12,24,5674,SAN VICENTE FERRER,ANTIOQUIA,ORIENTE ANTIOQUEÑO,RETENCIÓN/EJECUCIÓN,GRUPO PARAMILITAR,AUTODEFENSAS UNIDAS DE COLOMBIA AUC,0,1,0,0,1,0,0,0,0,,,8,ARMA DE FUEGO,POINT (-75.3326138129 6.2821558517)
291083,,2000,12,24,73483,NATAGAIMA,TOLIMA,SUR DEL TOLIMA,ASALTO,GUERRILLA,FARC,0,0,0,0,0,0,1,0,0,,,5,ARMA DE FUEGO,POINT (-75.0934780032 3.6248585376)
291085,,2000,12,26,5088,BELLO,ANTIOQUIA,VALLE DE ABURRA,ASALTO,GRUPO ARMADO NO IDENTIFICADO,NO APLICA,0,0,0,0,0,0,0,0,0,,,4,ARMA DE FUEGO,POINT (-75.554665073 6.3340688364)
291089,CR046317,2000,12,29,18592,PUERTO RICO,CAQUETA,CAGUAN,RETÉN,GUERRILLA,FARC,0,0,0,0,0,0,0,0,0,,,7,ARMA DE FUEGO,POINT (-75.1574887391 1.9089350729)
291090,CR046316,2000,12,29,13244,EL CARMEN DE BOLIVAR,BOLIVAR,MONTES DE MARIA,RUTA,GRUPO PARAMILITAR,AUTODEFENSAS UNIDAS DE COLOMBIA AUC,0,1,0,0,1,0,1,1,0,,,4,ARMA DE FUEGO - ARTEFACTO EXPLOSIVO,POINT (-75.1212157328 9.7185798645)
291091,,2000,12,30,5649,SAN CARLOS,ANTIOQUIA,ORIENTE ANTIOQUEÑO,RETÉN,GRUPO PARAMILITAR,NO IDENTIFICADO,0,0,0,0,0,0,0,0,0,,,5,ARMA DE FUEGO,POINT (-74.9879525625 6.1879915689)
291092,,2000,12,31,8606,REPELON,ATLANTICO,CANAL DEL DIQUE,REUNIÓN PÚBLICA,GRUPO PARAMILITAR,AUTODEFENSAS UNIDAS DE COLOMBIA AUC,0,1,0,0,0,0,0,0,0,,,4,ND,POINT (-75.1254816202 10.4933416667)
291093,,2000,12,31,86569,PUERTO CAICEDO,PUTUMAYO,BAJO PUTUMAYO,RETENCIÓN/EJECUCIÓN,GRUPO PARAMILITAR,AUTODEFENSAS UNIDAS DE COLOMBIA AUC,0,0,0,0,0,0,0,0,0,,,4,ND,POINT (-76.6048323529 0.6848416558)
291094,,2001,0,0,54001,CUCUTA,NORTE DE SANTANDER,AREA METROPOLITANA DE CUCUTA,DESCONOCIDA,GRUPO PARAMILITAR,NO IDENTIFICADO,0,0,0,0,0,0,0,0,0,,,4,ND,POINT (-72.5082561962 7.9053062946)
291095,,2001,1,1,5649,SAN CARLOS,ANTIOQUIA,ORIENTE ANTIOQUEÑO,INCURSIÓN,GRUPO PARAMILITAR,AUTODEFENSAS UNIDAS DE COLOMBIA AUC,0,0,0,0,0,0,0,0,0,,,5,ARMA DE FUEGO,POINT (-74.9879525625 6.1879915689)
291096,,2001,1,1,20178,CHIRIGUANA,CESAR,SERRANIA DEL PERIJA,REUNIÓN PÚBLICA,GRUPO PARAMILITAR,AUTODEFENSAS UNIDAS DE COLOMBIA AUC,0,0,0,0,0,0,0,0,1,,OCULTAMIENTO DE CADÁVER,4,ARMA DE FUEGO,POINT (-73.6001444386 9.3611896107)
291097,CR2017291097,2001,1,3,5890,YOLOMBO,ANTIOQUIA,NORDESTE ANTIOQUEÑO,RUTA,GRUPO PARAMILITAR,AUTODEFENSAS UNIDAS DE COLOMBIA AUC,0,0,0,0,1,0,0,0,0,,DAÑO A BIEN CIVIL,12,ARMA DE FUEGO,POINT (-75.0133505772 6.5945924336)
291098,,2001,1,5,5113,BURITICA,ANTIOQUIA,OCCIDENTE ANTIOQUEÑO,RUTA,GRUPO ARMADO NO DIRIMIDO,NO APLICA,0,1,0,0,1,0,0,0,0,,,5,ARMA DE FUEGO,POINT (-75.9144993882 6.8059269217)
291099,,2001,1,5,5541,PENOL,ANTIOQUIA,ORIENTE ANTIOQUEÑO,REUNIÓN PÚBLICA,GRUPO PARAMILITAR,AUTODEFENSAS UNIDAS DE COLOMBIA AUC,0,0,0,0,0,0,0,0,0,,,14,ARMA DE FUEGO,POINT (-75.2428217137 6.2194505492)
291100,,2001,1,5,5541,PENOL,ANTIOQUIA,ORIENTE ANTIOQUEÑO,CITACIÓN,GRUPO ARMADO NO IDENTIFICADO,NO APLICA,0,0,0,0,0,0,0,0,0,,,13,ND,POINT (-75.2428217137 6.2194505492)
291101,,2001,1,5,85139,MANI,CASANARE,LLANOS ORIENTALES,DESCONOCIDA,GRUPO PARAMILITAR,AUTODEFENSAS UNIDAS DE COLOMBIA AUC,0,0,0,0,0,0,0,0,0,,,12,ARMA DE FUEGO,POINT (-72.2813984509 4.81682686)
291102,,2001,1,8,13873,VILLANUEVA,BOLIVAR,CANAL DEL DIQUE,RETENCIÓN/EJECUCIÓN,GRUPO PARAMILITAR,AUTODEFENSAS UNIDAS DE COLOMBIA AUC,0,0,0,0,1,0,0,0,4,,,4,ARMA DE FUEGO,POINT (-75.2916207031 10.3991015161)
291103,,2001,1,8,54001,CUCUTA,NORTE DE SANTANDER,AREA METROPOLITANA DE CUCUTA,RUTA,GRUPO PARAMILITAR,AUTODEFENSAS UNIDAS DE COLOMBIA AUC,0,0,0,0,0,0,0,0,0,,,4,ARMA DE FUEGO,POINT (-72.5082561962 7.9053062946)
291104,,2001,1,8,5475,MURINDO,ANTIOQUIA,URABA,INTERCEPTACIÓN,GRUPO PARAMILITAR,AUTODEFENSAS UNIDAS DE COLOMBIA AUC,0,0,0,0,0,0,1,0,0,,,4,ARMA DE FUEGO,POINT (-76.8174580606 6.9776918531)
291105,,2001,1,9,5148,EL CARMEN DE VIBORAL,ANTIOQUIA,ORIENTE ANTIOQUEÑO,RETENCIÓN/EJECUCIÓN,GRUPO PARAMILITAR,NO IDENTIFICADO,0,0,0,0,0,0,0,0,0,,,5,ARMA DE FUEGO,POINT (-75.3353624585 6.0845515156)
291107,,2001,1,10,5667,SAN RAFAEL,ANTIOQUIA,ORIENTE ANTIOQUEÑO,ASALTO,GRUPO PARAMILITAR,NO IDENTIFICADO,0,0,0,0,0,0,0,0,0,,,4,ARMA DE FUEGO,POINT (-75.0279838158 6.2937548758)
291108,CR2017291108,2001,1,10,5649,SAN CARLOS,ANTIOQUIA,ORIENTE ANTIOQUEÑO,ASALTO,GRUPO PARAMILITAR,AUTODEFENSAS UNIDAS DE COLOMBIA AUC,0,0,0,0,0,0,4,0,0,,,4,ARMA DE FUEGO,POINT (-74.9879525625 6.1879915689)
291109,,2001,1,10,54001,CUCUTA,NORTE DE SANTANDER,AREA METROPOLITANA DE CUCUTA,DESCONOCIDA,GRUPO PARAMILITAR,NO IDENTIFICADO,0,0,0,0,1,0,0,0,0,,,4,ND,POINT (-72.5082561962 7.9053062946)
291110,,2001,1,12,25178,CHIPAQUE,CUNDINAMARCA,ALTIPLANO CUNDIBOYACENSE,ASALTO,GRUPO PARAMILITAR,AUTODEFENSAS UNIDAS DE COLOMBIA AUC,0,0,0,0,0,0,0,0,0,,,6,ARMA DE FUEGO,POINT (-74.0448756309 4.4426710166)
291111,,2001,1,13,54109,BUCARASICA,NORTE DE SANTANDER,CATATUMBO,ASALTO,GRUPO PARAMILITAR,AUTODEFENSAS UNIDAS DE COLOMBIA AUC,0,0,0,0,0,0,0,0,0,,,5,ARMA DE FUEGO,POINT (-72.959728247 8.135255875)
291112,,2001,1,13,54720,SARDINATA,NORTE DE SANTANDER,CATATUMBO,ASALTO,GRUPO PARAMILITAR,NO IDENTIFICADO,0,0,0,0,0,0,2,0,0,,,5,ARMA DE FUEGO,POINT (-72.8007583831 8.0820136662)
291113,,2001,1,13,44650,SAN JUAN DEL CESAR,LA GUAJIRA,SIERRA NEVADA DE SANTA MARTA,ASALTO,GRUPO PARAMILITAR,AUTODEFENSAS UNIDAS DE COLOMBIA AUC,0,0,0,0,0,0,0,0,0,,,7,ARMA DE FUEGO,POINT (-73.0547533573 10.8210442943)
291114,CR044059,2001,1,13,20001,VALLEDUPAR,CESAR,SIERRA NEVADA DE SANTA MARTA,RUTA,GRUPO PARAMILITAR,AUTODEFENSAS UNIDAS DE COLOMBIA AUC,0,0,0,0,0,0,4,0,0,,,9,ARMA DE FUEGO,POINT (-73.259389309 10.4604812152)
291115,,2001,1,13,54720,SARDINATA,NORTE DE SANTANDER,CATATUMBO,DESCONOCIDA,GRUPO PARAMILITAR,AUTODEFENSAS UNIDAS DE COLOMBIA AUC,0,0,0,0,0,0,0,0,0,,,5,ARMA DE FUEGO,POINT (-72.8007583831 8.0820136662)
291116,,2001,1,12,5093,BETULIA,ANTIOQUIA,SUROESTE ANTIOQUEÑO,RUTA,GRUPO PARAMILITAR,AUTODEFENSAS UNIDAS DE COLOMBIA AUC,0,0,0,0,1,0,0,0,1,,,4,ARMA DE FUEGO,POINT (-75.9845158732 6.1152555943)
291117,,2001,1,14,5697,EL SANTUARIO,ANTIOQUIA,ORIENTE ANTIOQUEÑO,INTERCEPTACIÓN,GRUPO ARMADO NO IDENTIFICADO,NO APLICA,0,0,0,0,0,0,0,0,0,,,8,ND,POINT (-75.2658497944 6.1370468581)
291118,,2001,1,15,19130,CAJIBIO,CAUCA,NORTE DEL CAUCA,RETÉN,GRUPO PARAMILITAR,AUTODEFENSAS UNIDAS DE COLOMBIA AUC,0,0,0,0,0,0,0,0,0,,,10,ARMA DE FUEGO,POINT (-76.570884274 2.6233382537)
291119,,2001,1,15,20001,VALLEDUPAR,CESAR,SIERRA NEVADA DE SANTA MARTA,DESCONOCIDA,GRUPO ARMADO NO IDENTIFICADO,NO APLICA,0,0,0,0,0,0,0,0,0,,,6,ND,POINT (-73.259389309 10.4604812152)
291120,CR2017291120,2001,1,15,5809,TITIRIBI,ANTIOQUIA,SUROESTE ANTIOQUEÑO,RUTA,GRUPO PARAMILITAR,AUTODEFENSAS UNIDAS DE COLOMBIA AUC,0,0,0,0,0,0,0,0,0,,,4,ARMA DE FUEGO - OBJETO CONTUNDENTE,POINT (-75.7910554665 6.0752267187)
291121,,2001,1,17,47189,CIENAGA,MAGDALENA,SIERRA NEVADA DE SANTA MARTA,RETENCIÓN/EJECUCIÓN,GRUPO PARAMILITAR,AUTODEFENSAS UNIDAS DE COLOMBIA AUC,0,0,0,0,0,0,0,0,0,,,5,ARMA DE FUEGO,POINT (-74.2412861592 11.0066568813)
291122,,2001,1,17,47001,SANTA MARTA,MAGDALENA,SIERRA NEVADA DE SANTA MARTA,DESCONOCIDA,GRUPO PARAMILITAR,NO IDENTIFICADO,0,0,0,0,0,0,1,0,0,,,5,ARMA DE FUEGO,POINT (-74.1908941206 11.2294335041)
291125,CR2017291125,2001,1,18,5679,SANTA BARBARA,ANTIOQUIA,SUROESTE ANTIOQUEÑO,RUTA,GRUPO PARAMILITAR,AUTODEFENSAS UNIDAS DE COLOMBIA AUC,0,0,0,0,0,0,0,0,0,,,4,ARMA DE FUEGO,POINT (-75.5722651274 5.7913492533)
291126,,2001,1,18,19698,SANTANDER DE QUILICHAO,CAUCA,NORTE DEL CAUCA,ASALTO,GRUPO PARAMILITAR,AUTODEFENSAS UNIDAS DE COLOMBIA AUC,0,1,0,0,0,0,0,0,0,,,6,ARMA DE FUEGO,POINT (-76.4853702902 3.0160539008)
291127,CR046341,2001,1,20,13654,SAN JACINTO,BOLIVAR,MONTES DE MARIA,RETÉN,GRUPO PARAMILITAR,AUTODEFENSAS UNIDAS DE COLOMBIA AUC,0,1,0,0,0,0,0,1,0,,,4,ARMA CORTO PUNZANTE - ARMA DE FUEGO,POINT (-75.2073623969 9.80481703)
